id,baseMean,baseMean1_M0,baseMean2_M1,FC_2over1,log2FC_2over1,pval,padj,X8533M0_S1,X8534M0_S4,X8535M0_S7,X8536M0_S10,X8533M1_S2,X8534M1_S5,X8535M1_S8,X8536M1_S11
Vopp1,2893.763296,1419.23759,4368.289001,3.077912416,1.62195218,1.01E-56,3.08E-55,1531.42376,1221.152081,1442.416719,1481.957801,4810.570425,4122.280379,4110.7352,4429.570001
Pten,8502.233793,4320.267913,12684.19967,2.935975252,1.553839807,1.07E-56,3.26E-55,4201.431338,4427.475476,4285.061469,4367.103369,12187.84123,11855.0571,13242.98819,13450.91218
Csrp2,533.3440374,90.08891915,976.5991557,10.84039152,3.438344959,1.10E-56,3.34E-55,90.46728972,87.11097959,91.65128927,91.12611804,1111.971126,1074.491859,904.9666059,814.967032
Abcd1,1481.023289,2270.513064,691.5335131,0.304571475,-1.715147264,1.27E-56,3.84E-55,2211.965985,2331.217683,2298.556144,2240.312444,616.4332166,669.64777,756.0774985,723.9755672
Snap47,471.0824935,762.418817,179.74617,0.235757783,-2.084622696,1.32E-56,3.99E-55,851.6965564,732.0519018,710.6611874,755.2656224,189.9783405,207.514423,130.277969,191.2139476
Fam53b,777.4255128,1220.600729,334.250297,0.273840814,-1.868590609,1.38E-56,4.15E-55,1295.067778,1174.000266,1163.825895,1249.508975,349.4007241,345.008642,273.3510956,369.2407265
Tmem67,996.520981,316.1671796,1676.874782,5.303759816,2.407015444,1.76E-56,5.30E-55,356.9790351,274.9190548,320.7795124,311.991116,1840.000011,1408.04265,1683.144831,1776.311638
Rab31,7436.663799,11085.04149,3788.286104,0.34174758,-1.548996973,1.92E-56,5.76E-55,11658.87009,10472.49795,11051.25427,11157.54367,4059.956702,4024.252093,3368.616055,3700.319566
Tlk2,2621.23788,1289.940288,3952.535472,3.064122819,1.615474126,3.26E-56,9.77E-55,1332.558727,1305.066327,1227.83632,1294.299778,4063.942262,3888.030969,4024.658684,3833.509971
Azi2,5002.732339,2518.921411,7486.543267,2.972122605,1.571493631,3.48E-56,1.04E-54,2631.701608,2454.291911,2426.576992,2563.115134,8356.389941,7270.643374,7265.323163,7053.816592
Cxcl3,87022.07124,19013.00001,155031.1425,8.15395479,3.027499958,3.70E-56,1.11E-54,12685.79608,18993.39028,21526.41472,22846.39895,127393.0982,152012.59,168290.056,172428.8257
Serpinb8,1839.878526,3222.115875,457.6411775,0.14203126,-2.815719604,4.47E-56,1.33E-54,3541.264629,3064.867951,3567.853761,2714.47716,399.8844789,440.4907385,514.132699,476.0567938
Tmem132e,132.8667053,2.615556349,263.1178543,100.5972799,6.652447486,4.87E-56,1.45E-54,6.520165025,2.397549897,0,1.544510475,316.1877275,277.5346271,267.5351149,191.2139476
Dnajc1,2775.882415,1369.912549,4181.85228,3.052641779,1.610058302,5.41E-56,1.61E-54,1308.923129,1380.189557,1371.132383,1419.405127,4053.314103,4025.525188,4188.669342,4459.900489
Marcks,5541.036457,2813.836797,8268.236118,2.938420639,1.555040935,9.91E-56,2.94E-54,2734.394207,3050.482652,2519.683064,2950.787263,8436.101132,8229.283623,8343.605995,8063.953723
Snx20,2781.432816,1375.945908,4186.919723,3.042939188,1.605465502,1.04E-55,3.07E-54,1389.610171,1420.148722,1395.863683,1298.161054,4337.617354,4112.095622,4128.183142,4169.782775
St3gal3,1727.009444,830.7776146,2623.241274,3.157573372,1.658816258,1.21E-55,3.58E-54,845.1763914,879.9008121,835.04508,762.9881748,2922.743699,2399.783358,2684.656718,2485.781319
Coro1c,5007.582395,7477.98687,2537.17792,0.339286223,-1.559425246,1.78E-55,5.27E-54,7895.919845,7288.551686,7252.817502,7474.658445,2215.971132,2673.498702,2493.892549,2765.349298
Pck2,224.8672603,387.6559637,62.07855696,0.160138274,-2.642609932,1.86E-55,5.47E-54,404.2502316,395.595733,423.3416695,327.4362208,62.44043358,50.92378479,75.60774985,59.34225961
Il1f6,907.2010152,3.742926531,1810.659104,483.7549145,8.918132508,1.95E-55,5.75E-54,2.445061884,6.393466392,0.727391185,5.405786664,2359.451277,1425.865974,2054.204404,1403.114761
Samd1,499.2016652,803.0025775,195.4007529,0.243337641,-2.038968593,2.05E-55,6.03E-54,799.5352362,755.2282175,864.1407274,793.1061291,183.3357411,204.9682338,204.7225227,188.5765139
Loxl2,1688.108194,811.9225619,2564.293827,3.158298521,1.659147541,2.47E-55,7.24E-54,789.7549887,901.4787612,820.4972563,735.9592415,2820.44767,2407.421926,2536.930807,2492.374904
Ptprj,33307.34703,17289.33395,49325.36011,2.85293582,1.512447292,2.71E-55,7.94E-54,17529.46367,17860.94755,16876.93027,16889.9943,51035.09055,50544.4026,47518.88918,48203.05812
Tapbp,22007.10869,11407.23897,32606.97841,2.858446159,1.515231116,2.85E-55,8.34E-54,12098.1662,10775.38842,11792.46589,10962.93535,31315.87022,32606.4994,32696.28062,33809.26338
Gpr85,370.1909955,63.3976514,676.9843396,10.678382,3.41662116,3.64E-55,1.06E-53,57.8664646,67.93058041,69.10216254,58.69139806,755.9278023,655.6437292,749.0983216,547.2675053
Rnf19b,7515.618068,3856.811053,11174.42508,2.897322408,1.534720233,3.97E-55,1.16E-53,4060.432769,3813.702703,4049.386725,3503.722013,10965.60295,11190.50171,11494.70437,11046.89131
Kctd12b,182.0981309,320.4537454,43.74251652,0.136501811,-2.873008005,4.78E-55,1.39E-53,310.5228593,319.6733196,315.6877741,335.9310284,53.14079454,54.74306865,40.71186531,26.3743376
Gramd4,370.2658399,607.5310544,133.0006254,0.21891988,-2.191525125,6.88E-55,2.00E-53,567.2543572,604.182574,589.9142508,668.7730358,118.2382678,152.7713544,109.3404382,151.6524412
Gch1,8643.087071,4446.011169,12840.16297,2.888018605,1.530080036,6.98E-55,2.03E-53,4466.313042,4273.233099,4497.459695,4547.038839,13641.24196,12589.6327,12671.85888,12457.91837
Ext1,3863.648877,1956.210708,5771.087047,2.9501357,1.560781317,8.27E-55,2.40E-53,1762.889619,1926.830934,1720.280152,2414.842128,5466.859238,6087.938472,5947.421923,5582.128554
Tgif1,8034.329726,4135.659967,11932.99948,2.88539183,1.528767247,1.01E-54,2.92E-53,4103.628863,4305.999615,4087.938458,4045.072935,11770.68599,12047.29439,11655.22544,12258.79212
C2cd2l,884.714172,1373.73579,395.6925539,0.288041235,-1.795652736,1.34E-54,3.86E-53,1363.529511,1365.005075,1361.676298,1404.732277,330.801446,395.9324268,373.3859647,482.6503782
Filip1l,5505.132387,2824.503344,8185.761429,2.898124177,1.535119412,1.46E-54,4.21E-53,2878.652859,2868.26886,2740.082593,2811.009065,7665.559612,8155.444135,8736.766295,8185.275676
Mast3,422.8208681,686.7658559,158.8758803,0.231339224,-2.111918195,1.62E-54,4.67E-53,643.8662962,734.4494517,696.1133637,672.634312,130.1949466,190.964193,164.0106574,150.3337243
Acot9,2894.827499,1449.282294,4340.372704,2.994842842,1.582480298,1.81E-54,5.21E-53,1529.793719,1425.743005,1482.423234,1359.169218,4714.916995,4357.802884,4256.134719,4032.63622
Gja1,869.619731,21.87240564,1717.367056,78.5175204,6.294942708,1.99E-54,5.70E-53,10.59526817,19.18039917,28.3682562,29.34569903,1359.07582,1537.898301,2225.194238,1747.299866
Cpeb4,3845.108575,1759.259905,5930.957244,3.371279722,1.753296335,2.13E-54,6.09E-53,1508.603183,2005.95008,1824.297091,1698.189268,5785.704005,6701.570079,5732.230635,5504.324258
Tmem106b,3568.540604,5327.900452,1809.180755,0.339567297,-1.558230572,2.41E-54,6.89E-53,5569.035952,5036.45315,5428.520411,5277.592294,2209.328533,1613.010883,1694.776793,1719.606812
Rbfa,409.1253987,665.6735431,152.5772542,0.229207328,-2.125274925,2.79E-54,7.97E-53,751.4490191,619.3670567,627.7385924,664.1395044,135.5090261,174.4139629,150.0523036,150.3337243
Cdk19,1111.024393,1706.969957,515.0788296,0.301750378,-1.728572517,3.08E-54,8.77E-53,1819.126042,1583.981299,1705.732328,1719.040159,503.5090282,507.9647533,489.7055798,559.1359572
Cd80,1439.213983,196.0578536,2682.370112,13.6815234,3.774156974,3.47E-54,9.88E-53,192.3448682,190.2056252,198.5777934,203.1031275,2427.20579,2264.835329,3212.747771,2824.691557
Plaur,25521.6488,11659.11956,39384.17803,3.377971881,1.756157319,3.64E-54,1.04E-52,11064.72005,9702.884433,11220.73641,14648.13735,36018.83054,37725.61287,40658.35828,43133.91044
A830080D01Rik,781.9571511,349.1153634,1214.798939,3.479649039,1.798941802,5.18E-54,1.47E-52,317.0430243,354.0382014,359.3312452,366.0489826,1255.451271,1083.403521,1309.758867,1210.582096
Camsap1,1842.033644,900.0692002,2783.998089,3.093093384,1.629050391,5.48E-54,1.55E-52,829.6909994,873.5073458,894.6911571,1002.387298,2775.277995,2817.358394,2588.111437,2955.244529
Add3,3211.073158,4952.15664,1469.989675,0.296838283,-1.752250927,8.21E-54,2.32E-52,5058.018018,4255.651067,5296.135216,5198.82226,1420.187734,1475.516664,1440.036836,1544.217467
Rnf166,784.315891,1234.441269,334.1905129,0.270722084,-1.885115516,9.29E-54,2.62E-52,1347.229098,1074.901537,1220.562408,1295.072034,310.873648,378.1091021,303.5941956,344.1851057
St3gal5,3194.131801,562.3966167,5825.866986,10.35900077,3.372812942,1.07E-53,3.02E-52,552.5839859,602.5842074,523.721653,570.6966206,4769.38631,6068.842053,6839.593371,5625.646211
Chic2,1811.720018,889.5941512,2733.845884,3.07313833,1.619712708,1.53E-53,4.30E-52,847.6214533,848.7326635,912.1485456,949.8739423,2761.992796,2887.378598,2707.920641,2578.091501
Ado,2592.385414,3882.401039,1302.369789,0.335454729,-1.575810012,1.57E-53,4.42E-52,3910.468974,3683.435825,3881.359361,4054.339998,1337.819502,1310.014364,1198.092036,1363.553254
Cep70,442.4054188,713.4658491,171.3449884,0.240158641,-2.057940379,1.61E-53,4.51E-52,749.0039572,682.5025373,703.3872756,718.9696263,224.5198569,132.4018405,176.805815,151.6524412
Rap1b,23801.67549,12523.64506,35079.70592,2.801077941,1.485982128,1.90E-53,5.34E-52,12343.48741,11679.26473,12437.66187,13634.16622,34390.06518,34991.00563,36276.59838,34661.15448
Rela,3322.25172,1691.982625,4952.520816,2.927051816,1.549448285,1.98E-53,5.53E-52,1621.89105,1736.625309,1641.721904,1767.692239,4501.025297,5234.965077,5175.059678,4899.03321
Acot10,1159.016105,548.8654249,1769.166785,3.223316144,1.688545695,2.71E-53,7.56E-52,574.5895428,596.190741,514.9929587,509.6884568,1889.155246,1746.685818,1723.856697,1716.969378
Bmf,457.2454043,907.800216,6.690592687,0.007370116,-7.084097003,2.86E-53,7.97E-52,1198.080323,784.7979996,896.1459395,752.1766015,3.98555959,5.092378479,5.815980758,11.86845192
Nt5c3,2471.935808,633.7997189,4310.071897,6.8003689,2.76561301,3.16E-53,8.79E-52,636.5311106,623.3629732,696.1133637,579.1914282,5086.902557,4019.159715,4327.089684,3807.135633
Slfn1,843.4757838,26.0354249,1660.916143,63.79447038,5.995359473,4.07E-53,1.13E-51,36.67592827,18.38121588,30.55042976,18.5341257,1733.718422,1516.255692,2115.8538,1277.836657
Tlr13,10199.875,15046.89508,5352.854928,0.355744816,-1.491085359,4.12E-53,1.14E-51,14520.40751,14293.3933,15974.23781,15399.54169,5371.205808,5518.865177,5242.525055,5278.823672
Arhgef3,4514.930643,2330.032058,6699.829227,2.875423626,1.523774519,4.23E-53,1.17E-51,2439.35674,2516.628208,2339.29005,2024.853233,6762.166105,6589.537752,7057.111052,6390.502002
Manf,4956.241851,2488.576297,7423.907405,2.983194613,1.576858097,4.27E-53,1.18E-51,2582.800371,2379.168681,2321.10527,2671.230867,7801.068638,6735.943633,7032.683932,8125.933416
Lin9,737.5254994,298.1418523,1176.909147,3.947480495,1.980932138,4.76E-53,1.31E-51,330.0833544,299.6937371,290.9564739,271.8338437,1339.148022,1124.142549,1056.182106,1188.163909
Pcmtd2,673.7090091,1056.171608,291.2464107,0.275756713,-1.858532089,9.13E-53,2.52E-51,994.3251663,1029.348089,1050.352871,1150.660304,304.2310487,264.8036809,336.1636878,259.7872254
Glul,12393.5727,18256.22713,6530.918264,0.357736471,-1.483030888,1.03E-52,2.85E-51,20236.9622,17948.85771,17348.27975,17490.80888,6932.216647,6429.12783,6392.926049,6369.402531
Ppcdc,275.3182953,461.3838403,89.2527503,0.193445766,-2.369998944,1.28E-52,3.51E-51,446.6313042,445.1450975,500.445135,453.3138245,90.33935071,68.74710947,117.4828113,80.44172969
Fam78a,132.7835444,240.7914961,24.77559272,0.102892308,-3.280792965,1.54E-52,4.23E-51,255.9164772,258.9353889,231.3103967,217.0037218,14.6137185,31.8273655,30.24309994,22.41818696
Hdc,4915.518043,650.0279353,9181.00815,14.12402091,3.820078957,2.36E-52,6.47E-51,704.1778227,559.4283093,592.8238155,743.6817939,10292.04338,7059.309667,9226.471874,10146.20768
Usp33,5282.160165,2743.649809,7820.670522,2.850462365,1.511195953,3.23E-52,8.84E-51,2854.20224,2649.292636,2634.610871,2836.493488,8238.151673,8443.163519,6959.402575,7641.964321
Sec23b,4902.811537,2549.936158,7255.686917,2.845438657,1.508651077,6.18E-52,1.69E-50,2577.910247,2471.07476,2582.238706,2568.52092,7635.003655,6495.32875,7199.020982,7693.394279
Trim12c,2004.569334,927.3686117,3081.770056,3.323133884,1.732544418,6.34E-52,1.73E-50,1025.29595,855.1261299,983.4328817,845.6194852,3353.184135,2678.59108,3158.077552,3137.227458
Pkp4,2832.718871,1315.047756,4350.389986,3.308161219,1.726029544,8.01E-52,2.18E-50,1258.39185,1362.607525,1333.308041,1305.883607,4323.003635,4723.18104,4586.482426,3768.892844
Plcl2,3615.231223,1415.159676,5815.302771,4.109290894,2.038889462,8.34E-52,2.27E-50,1445.846594,1324.246726,1577.71148,1312.833904,6629.314118,5946.624969,5436.778812,5248.493183
Dapp1,958.8323105,1470.425133,447.2394881,0.304156586,-1.717113852,8.80E-52,2.39E-50,1635.746401,1339.431209,1443.871502,1462.65142,492.8808693,407.3902783,395.4866915,493.2001132
Akna,1699.206194,783.320405,2615.091983,3.338470396,1.739187247,1.02E-51,2.75E-50,767.7494317,914.265694,785.5824794,665.6840149,2441.819509,2786.804123,2847.504179,2384.240119
Ranbp2,20526.88813,10908.78493,30144.99133,2.76336838,1.466427898,1.09E-51,2.95E-50,10786.79801,10704.26111,10660.6452,11483.43538,31151.13376,30248.72817,28297.07278,30883.03062
Fgr,4169.002246,6161.870423,2176.134068,0.353161284,-1.501600903,1.19E-51,3.22E-50,6724.735203,5791.681368,6139.90899,5991.156134,2521.530701,2150.256813,1804.117231,2228.631528
Tmem206,439.4797308,704.8180238,174.1414377,0.247072907,-2.016991278,1.39E-51,3.74E-50,729.4434622,663.3221381,723.7542287,702.7522663,156.7653439,232.9763154,151.2154997,155.6085919
Crlf3,3836.382765,1989.134534,5683.630996,2.857338656,1.514672037,1.90E-51,5.13E-50,1841.131599,2102.65126,2089.067482,1923.687797,5618.310502,5881.697144,5560.077605,5674.438736
Dock10,5419.290775,2840.125628,7998.455922,2.816233143,1.493766773,2.31E-51,6.21E-50,3157.389913,2844.293361,2764.813893,2594.005343,8453.371891,8042.138713,7480.514451,8017.798632
Ifitm2,6179.943139,3227.139011,9132.747267,2.829982606,1.500793186,2.74E-51,7.37E-50,3741.759704,3161.569131,3215.069036,2790.158174,9736.722079,8239.468379,8883.32901,9671.4696
Ccdc25,1943.874873,977.0588224,2910.690923,2.979033459,1.574844327,2.95E-51,7.90E-50,1053.821672,886.2942785,944.8811489,1023.23819,3180.476553,2823.723867,2743.979722,2894.583552
Ctns,779.0480874,1204.33608,353.760095,0.293738684,-1.767394821,4.46E-51,1.19E-49,1221.715922,1322.64836,1123.091989,1149.888049,361.3574028,373.0167236,314.0629609,366.6032927
Nfyb,1169.900082,563.1517316,1776.648433,3.15483081,1.657562637,4.78E-51,1.28E-49,577.0346047,488.3009957,583.3677301,603.9035958,1935.653441,1705.946791,1592.415532,1872.57797
Hunk,238.6076085,19.97555291,457.2396641,22.88996286,4.516643217,4.92E-51,1.32E-49,13.85535068,16.78284928,27.64086502,21.62314665,565.9494618,468.4988201,409.4450454,385.065329
Psip1,1275.348087,621.0997454,1929.596429,3.106741619,1.635402261,5.57E-51,1.49E-49,646.3113581,598.5882909,625.5564188,613.9429139,2166.815897,1773.420805,1834.360331,1943.788681
Larp1b,1644.240364,557.6750691,2730.805659,4.896768406,2.291829965,6.12E-51,1.63E-49,587.6298729,567.4201423,514.9929587,560.6573025,3165.862834,2712.964635,2650.924029,2393.471138
Cd84,15243.3351,22292.69165,8193.978562,0.367563446,-1.443934796,6.48E-51,1.72E-49,23013.73748,21151.18519,21830.46423,23175.37968,8814.729294,8677.412929,6934.975456,8348.796569
Rassf4,41164.86237,22146.44088,60183.28385,2.717514934,1.442287964,6.68E-51,1.77E-49,22417.9574,21909.61014,19052.5573,25205.6387,58388.448,62852.68138,58653.00275,60839.00327
Hist1h1c,2210.901511,3296.267448,1125.535575,0.341457601,-1.550221646,1.02E-50,2.70E-49,3288.608234,3216.712778,3247.074248,3432.674531,977.7906194,1273.09462,1034.081379,1217.17568
Trim12a,635.5382999,214.6041642,1056.472436,4.922888797,2.299505151,1.16E-50,3.08E-49,225.760714,206.1892911,234.9473526,191.5192989,1199.653437,926.8128832,1114.341913,985.0815095
Lyl1,197.5330055,339.8736658,55.19234512,0.162390767,-2.622458491,1.23E-50,3.24E-49,352.903932,350.8414682,311.323427,344.425836,55.79783426,36.91974397,58.15980758,69.89199465
AA467197,8931.834484,424.1318791,17439.53709,41.11819448,5.361705011,1.86E-50,4.92E-49,415.6605203,266.9272218,664.1081516,349.8316227,22093.28533,13678.1286,18201.69338,15785.04106
Mink1,1468.622473,2262.910861,674.3340852,0.2979941,-1.746644328,1.89E-50,4.99E-49,2084.822767,2256.094453,2191.629639,2519.096585,506.1660679,796.957232,658.3690218,735.8440192
Lass5,1232.974162,1866.319363,599.6289614,0.321289578,-1.63805391,2.07E-50,5.45E-49,2016.361034,1675.088195,1818.477962,1955.350262,619.0902563,576.7118628,581.5980758,621.1156506
11-Sep,8511.315274,4525.631587,12496.99896,2.7613823,1.465390636,2.13E-50,5.61E-49,4062.877831,4460.241991,4213.777133,5365.629391,12365.86289,12602.36364,11512.15231,13507.617
Gm4841,1155.235343,5.674370176,2304.796315,406.1765877,8.665963274,2.37E-50,6.22E-49,4.890123769,2.397549897,13.09304132,2.316765713,2865.617345,1497.159273,2745.142918,2111.265725
Ppfibp1,8390.425474,4481.80221,12299.04874,2.744219437,1.456395849,2.63E-50,6.89E-49,4406.816536,4392.311411,4669.851406,4458.229487,12375.16253,11764.66738,13240.66179,11815.70325
Abca13,119.3211288,2.567782295,236.0744753,91.93710688,6.522575362,2.72E-50,7.13E-49,4.075103141,3.196733196,1.454782369,1.544510475,276.3321316,185.8718145,280.3302725,201.7636827
Spry1,140.5343799,3.113325684,277.9554342,89.27926674,6.480253273,3.87E-50,1.01E-48,4.075103141,3.196733196,3.636955923,1.544510475,290.9458501,325.9122227,302.4309994,192.5326645
Fpr2,31577.78091,12934.46062,50221.10119,3.88273641,1.957073769,4.73E-50,1.23E-48,15348.46847,14584.29602,11975.04107,9830.03692,55913.41549,52348.37767,47166.44075,45456.17086
Eif1a,8571.345528,4579.890214,12562.80084,2.743035369,1.455773225,5.77E-50,1.50E-48,4740.974994,4765.530012,4506.188389,4306.86746,13540.27445,12952.46466,11723.85401,12034.61025
6430527G18Rik,671.635058,1144.807766,198.4623497,0.173358668,-2.528168119,6.65E-50,1.73E-48,1004.920434,1058.118688,1236.565014,1279.626929,136.8375459,197.3296661,260.555938,199.1262489
Dcbld2,9541.742614,4181.177241,14902.30799,3.564141659,1.833554679,7.44E-50,1.93E-48,4053.097584,4524.975839,4317.794072,3828.841468,15292.59215,16694.08975,14552.74705,13069.803
Myo18a,983.3653465,1499.666236,467.0644566,0.311445604,-1.682947886,8.63E-50,2.24E-48,1564.839606,1504.862152,1443.14411,1485.819077,381.2852008,476.1373878,478.0736183,532.7616196
Ppp2r1b,2921.473186,1519.262718,4323.683655,2.845909139,1.508889602,8.92E-50,2.31E-48,1492.30277,1538.42785,1468.602802,1577.717451,4337.617354,4322.156234,4053.738588,4581.222442
Mblac2,79.86000216,152.4290558,7.290948566,0.047831751,-4.385887599,1.48E-49,3.82E-48,172.7843732,142.2546272,168.0273637,126.649859,7.97111918,3.819283859,8.142373061,9.231018162
Usp18,3760.285074,238.8237827,7281.746365,30.49003865,4.930266074,1.49E-49,3.86E-48,278.7370548,225.3696903,247.3130028,203.8753827,9389.978394,6734.670539,6866.346883,6135.989644
Pfkp,10059.63664,5406.586273,14712.687,2.721252608,1.444270885,1.80E-49,4.64E-48,5463.898291,4818.276109,5713.657756,5630.512938,15224.83763,15443.91083,14303.82308,13878.17645
Trim21,1998.997234,583.0221383,3414.97233,5.85736305,2.550251318,1.93E-49,4.96E-48,655.276585,505.8830282,597.9155538,573.0133863,4010.801468,3457.724987,3146.44559,3044.917276
Cdyl2,994.8160614,480.0045241,1509.627599,3.145027855,1.653072795,2.25E-49,5.79E-48,533.0234908,475.5140629,459.7112287,451.769314,1705.819505,1478.062854,1452.831993,1401.796044
Mlh3,242.8951904,407.5193247,78.27105618,0.192067103,-2.380317656,2.50E-49,6.40E-48,420.5506441,425.9646983,405.1568899,378.4050664,87.68231098,56.01616327,94.21888828,75.16686217
Gm19619,51.89912175,0.181847796,103.6163957,569.7973684,9.154305148,2.66E-49,6.83E-48,0,0,0.727391185,0,91.66787057,126.0363674,116.3196152,80.44172969
Cry1,471.0733259,199.6793122,742.4673395,3.718298763,1.894642695,2.87E-49,7.35E-48,164.6341669,244.5500895,232.7651791,156.7678132,787.812279,697.6558517,743.2823409,741.1188867
Cpeb2,1007.127809,486.173561,1528.082058,3.143079304,1.652178674,2.90E-49,7.41E-48,383.8747158,519.4691443,570.2746888,471.075695,1583.595677,1495.886178,1579.620374,1453.226002
Jmy,309.2909462,516.8193149,101.7625775,0.196901653,-2.344452871,2.98E-49,7.61E-48,464.561758,597.7891076,522.2668706,482.6595235,83.69675139,117.124705,104.6876536,101.5411998
Tspan14,1638.425175,2449.536612,827.3137391,0.337742957,-1.566002409,4.51E-49,1.15E-47,2678.157784,2407.93928,2257.822237,2454.227145,763.8989214,869.5236253,790.9733831,884.8590266
Spna2,34678.11678,18885.04052,50471.19303,2.672548834,1.41821631,4.58E-49,1.17E-47,19588.20578,18730.45898,18700.49997,18520.99736,50935.45156,51704.19179,48843.7696,50401.35916
Hist1h1d,437.626735,695.5284601,179.7250099,0.258400655,-1.952318366,7.61E-49,1.93E-47,711.5130084,630.5556229,667.0177163,773.0274929,144.8086651,196.0565715,151.2154997,226.8193034
Usp2,84.13596097,159.6708392,8.601082781,0.053867587,-4.214438755,7.77E-49,1.97E-47,173.5993938,125.4717779,178.2108402,161.4013447,10.62815891,14.00404082,5.815980758,3.956150641
Dr1,5102.264506,2722.437018,7482.091995,2.748306736,1.458543031,9.23E-49,2.34E-47,2559.979793,2681.259968,2650.613477,2997.894833,7757.227482,7263.004806,7041.989502,7866.146191
Gnpda1,860.6790128,1314.975034,406.382992,0.309042363,-1.69412348,9.45E-49,2.39E-47,1286.102551,1458.509521,1301.302829,1213.985234,401.2129987,437.9445492,381.5283377,404.8460822
4930506M07Rik,1701.53839,2534.491304,868.5854761,0.342706039,-1.54495648,1.09E-48,2.75E-47,2586.060453,2357.590732,2452.035684,2742.278349,890.1083085,980.2828573,707.2232602,896.7274785
Fzd5,574.4677034,257.0178612,891.9175457,3.470255109,1.795041723,1.18E-48,2.98E-47,242.8761472,264.529672,272.7716942,247.8939313,846.267153,903.8971801,944.5152751,872.9905747
Nfia,116.4278035,211.5316112,21.32399588,0.100807609,-3.310323561,1.23E-48,3.11E-47,207.0152395,226.9680569,216.762573,195.3805751,27.89891713,21.64260854,18.61113843,17.14331944
Inpp5f,1012.237922,1535.694071,488.7817724,0.318280692,-1.651628452,1.42E-48,3.58E-47,1588.475204,1578.387015,1358.039342,1617.874723,488.8953097,481.2297663,483.8895991,501.1124145
Frat1,84.13304654,159.2580629,9.008030171,0.056562475,-4.144010945,1.76E-48,4.43E-47,176.0444557,140.6562606,152.7521488,167.5793866,5.314079454,6.365473099,15.12154997,9.231018162
St6galnac6,659.759486,1020.343225,299.1757473,0.293210892,-1.769989397,1.85E-48,4.64E-47,965.7994443,985.3930076,1034.350265,1095.830182,310.873648,234.24941,304.7573917,346.8225395
Gmnn,198.84399,342.59581,55.09217,0.160808067,-2.636588312,1.90E-48,4.75E-47,359.424097,294.099454,384.7899367,332.0697522,37.19855617,42.01212245,68.62857294,72.52942841
Otud4,7721.127228,4177.453364,11264.80109,2.696571358,1.431126212,2.20E-48,5.51E-47,4033.537089,4353.950613,4173.770618,4148.555137,11013.42967,12364.29495,11023.60993,10657.86983
H3f3b,19153.80616,10458.76242,27848.8499,2.662728992,1.412905601,2.26E-48,5.65E-47,10685.73546,10234.34133,10079.45965,10835.51324,28696.02905,28130.29872,27168.77251,27400.29934
Dtx4,3347.387133,4920.72639,1774.047875,0.360525608,-1.471826357,2.69E-48,6.70E-47,4552.705229,4780.714494,5100.466987,5249.01885,1503.884485,1838.348631,1798.30125,1955.657133
Mfsd7b,2138.511251,3166.715001,1110.307502,0.35061807,-1.512027743,4.10E-48,1.02E-46,3211.181275,3233.495628,3153.240786,3068.942314,1096.028887,1176.339429,1078.282833,1090.57886
Kank2,877.6712431,1349.695338,405.6471479,0.300547195,-1.73433654,4.31E-48,1.07E-46,1276.322304,1282.689195,1299.120656,1540.649199,344.0866446,412.4826568,446.6673222,419.3519679
A630001G21Rik,968.5807231,472.8221463,1464.3393,3.097019273,1.630880361,4.45E-48,1.11E-46,458.8566136,518.669961,472.80427,440.9577407,1507.870045,1465.331907,1537.745312,1346.409935
Pld1,1328.492758,1991.017043,665.9684718,0.334486575,-1.579979787,4.65E-48,1.15E-46,1923.448682,1926.03175,1953.045331,2161.54241,608.4620974,648.0051615,638.5946872,768.8119412
Ttc9c,2152.675246,1118.963426,3186.387066,2.847623964,1.509758647,4.82E-48,1.19E-46,1132.063652,1081.295003,1192.921543,1069.573504,3571.061393,3088.527548,3096.428156,2989.531167
Triobp,2087.746611,1087.06292,3088.430303,2.841077776,1.506438326,4.93E-48,1.22E-46,1069.307064,1036.540739,1118.000251,1124.403626,2924.072219,2940.848572,3298.824286,3189.976133
Thbd,88.97375254,166.8808163,11.06668876,0.066314925,-3.914522595,5.52E-48,1.36E-46,180.9345794,175.0211425,157.1164959,154.4510475,7.97111918,15.27713544,10.46876536,10.54973504
Eid3,1101.838051,309.0421372,1894.633966,6.130665491,2.616043689,6.59E-48,1.62E-46,194.7899301,393.1981831,333.8725538,314.3078817,1792.173296,2203.726787,1935.558396,1647.077383
Zmym6,462.4674811,729.4975478,195.4374144,0.267906883,-1.900196447,6.81E-48,1.68E-46,728.6284415,724.0600689,783.4003059,681.9013748,209.9061384,224.0646531,160.5210689,187.257797
Chd1,8125.048665,4413.710105,11836.38723,2.681731909,1.423165019,7.19E-48,1.77E-46,4262.557885,4404.299161,4374.530585,4613.45279,11427.92786,12116.0415,11529.60025,12271.97929
Ehbp1,337.1407381,546.2951575,127.9863187,0.234280529,-2.093691035,7.87E-48,1.93E-46,551.7689652,531.4568938,576.8212094,525.1335616,128.8664267,114.5785158,161.6842651,106.8160673
Cdv3,10591.33809,5776.069738,15406.60645,2.667316557,1.415389054,8.99E-48,2.20E-46,5758.935758,5646.230007,5743.480794,5955.632393,16160.11562,15520.29651,14908.68507,15037.32859
Syf2,4888.95874,2380.580996,7397.336484,3.107366016,1.635692186,9.86E-48,2.41E-46,2535.529174,2272.877302,2265.096149,2448.821359,8247.451312,7206.988643,6552.283922,7582.622061
